year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,3,12,1827,1829,-2,2032,2035,-3,US,373,N549UW,JFK,CLT,93,541,18,29,2013-03-12T22:00:00Z
2013,12,3,1000,950,10,1126,1123,3,FL,160,N968AT,LGA,CAK,66,397,9,50,2013-12-03T14:00:00Z
2013,2,11,1738,1700,38,2042,1935,67,DL,2042,N304DQ,EWR,ATL,127,746,17,0,2013-02-11T22:00:00Z
2013,11,2,958,1000,-2,1137,1130,7,EV,5736,N829AS,LGA,IAD,64,229,10,0,2013-11-02T14:00:00Z
2013,3,16,1407,1415,-8,1645,1630,15,DL,935,N317NB,EWR,ATL,114,746,14,15,2013-03-16T18:00:00Z
2013,10,13,2059,2045,14,2212,2225,-13,AA,371,N4XTAA,LGA,ORD,105,733,20,45,2013-10-14T00:00:00Z
2013,11,22,555,600,-5,736,737,-1,UA,219,N820UA,EWR,ORD,127,719,6,0,2013-11-22T11:00:00Z
2013,10,6,1806,1810,-4,2051,2125,-34,DL,2139,N344NB,LGA,MIA,137,1096,18,10,2013-10-06T22:00:00Z
2013,2,15,1510,1510,0,1708,1655,13,MQ,4447,N725MQ,LGA,RDU,79,431,15,10,2013-02-15T20:00:00Z
2013,4,28,1625,1629,-4,1819,1829,-10,EV,4092,N14998,EWR,DAY,92,533,16,29,2013-04-28T20:00:00Z
2013,7,23,1942,1900,42,2146,2132,14,DL,947,N969DL,LGA,ATL,103,762,19,0,2013-07-23T23:00:00Z
2013,11,1,1545,1521,24,1827,1807,20,UA,598,N579UA,EWR,IAH,204,1400,15,21,2013-11-01T19:00:00Z
2013,11,3,1451,1500,-9,1636,1656,-20,US,721,N559UW,EWR,CLT,80,529,15,0,2013-11-03T20:00:00Z
2013,5,8,1211,1159,12,1436,1427,9,EV,4666,N13964,EWR,JAX,125,820,11,59,2013-05-08T15:00:00Z
2013,2,16,4,2358,6,520,438,42,B6,707,N706JB,JFK,SJU,229,1598,23,58,2013-02-17T04:00:00Z
2013,3,14,1858,1900,-2,2231,2240,-9,DL,87,N721TW,JFK,LAX,311,2475,19,0,2013-03-14T23:00:00Z
2013,6,10,1200,1210,-10,1500,1510,-10,B6,143,N658JB,JFK,RSW,157,1074,12,10,2013-06-10T16:00:00Z
2013,11,25,846,850,-4,1204,1228,-24,B6,15,N821JB,JFK,SFO,347,2586,8,50,2013-11-25T13:00:00Z
2013,3,21,1342,1315,27,1548,1520,28,MQ,4564,N735MQ,LGA,DTW,76,502,13,15,2013-03-21T17:00:00Z
2013,1,25,958,1000,-2,1156,1209,-13,US,1277,N745VJ,LGA,CLT,91,544,10,0,2013-01-25T15:00:00Z
2013,10,23,616,620,-4,801,810,-9,MQ,3351,N6EAMQ,LGA,DTW,84,502,6,20,2013-10-23T10:00:00Z
2013,5,14,1332,1338,-6,1451,1459,-8,B6,36,N306JB,JFK,ROC,57,264,13,38,2013-05-14T17:00:00Z
2013,2,25,1853,1855,-2,2137,2142,-5,DL,951,N171DN,JFK,ATL,133,760,18,55,2013-02-25T23:00:00Z
2013,7,15,1434,1440,-6,1656,1643,13,DL,1231,N365NB,LGA,DTW,91,502,14,40,2013-07-15T18:00:00Z
2013,11,25,1626,1630,-4,1955,1947,8,DL,1394,N395DN,JFK,PDX,351,2454,16,30,2013-11-25T21:00:00Z
2013,1,15,847,855,-8,1053,1101,-8,EV,4500,N12201,EWR,DTW,95,488,8,55,2013-01-15T13:00:00Z
2013,8,26,1851,1835,16,2154,2158,-4,AS,5,N402AS,EWR,SEA,321,2402,18,35,2013-08-26T22:00:00Z
2013,11,9,2218,2229,-11,2332,2351,-19,B6,486,N279JB,JFK,ROC,56,264,22,29,2013-11-10T03:00:00Z
2013,12,11,1339,1345,-6,1706,1705,1,AA,117,N332AA,JFK,LAX,353,2475,13,45,2013-12-11T18:00:00Z
2013,9,9,451,500,-9,621,648,-27,US,1877,N199UW,EWR,CLT,77,529,5,0,2013-09-09T09:00:00Z
2013,8,16,1026,1030,-4,1224,1224,0,EV,4255,N16183,EWR,CHS,96,628,10,30,2013-08-16T14:00:00Z
2013,1,23,853,900,-7,957,1020,-23,US,2120,N948UW,LGA,BOS,42,184,9,0,2013-01-23T14:00:00Z
2013,6,21,1820,1823,-3,2029,2042,-13,UA,525,N437UA,EWR,DEN,205,1605,18,23,2013-06-21T22:00:00Z
2013,10,18,1850,1900,-10,1953,2014,-21,US,2160,N947UW,LGA,BOS,39,184,19,0,2013-10-18T23:00:00Z
2013,8,12,1459,1459,0,1758,1801,-3,9E,3325,N905XJ,JFK,DFW,199,1391,14,59,2013-08-12T18:00:00Z
2013,7,25,1020,1025,-5,1152,1205,-13,AA,325,N489AA,LGA,ORD,103,733,10,25,2013-07-25T14:00:00Z
2013,8,5,1948,1929,19,2207,2212,-5,DL,2041,N310NW,JFK,ATL,106,760,19,29,2013-08-05T23:00:00Z
2013,10,20,2017,1930,47,2319,2233,46,UA,1466,N75429,EWR,TPA,155,997,19,30,2013-10-20T23:00:00Z
2013,3,31,1844,1845,-1,2104,2105,-1,UA,921,N455UA,EWR,DEN,229,1605,18,45,2013-03-31T22:00:00Z
2013,6,13,1731,1705,26,2036,1911,85,US,1531,N198UW,LGA,CLT,87,544,17,5,2013-06-13T21:00:00Z
2013,5,21,1149,1151,-2,1404,1414,-10,FL,347,N958AT,LGA,ATL,104,762,11,51,2013-05-21T15:00:00Z
2013,9,15,1157,1020,97,1438,1309,89,B6,53,N806JB,JFK,PBI,134,1028,10,20,2013-09-15T14:00:00Z
2013,11,20,652,700,-8,756,808,-12,US,2136,N948UW,LGA,BOS,36,184,7,0,2013-11-20T12:00:00Z
2013,5,31,1838,1805,33,2127,2107,20,UA,1523,N27733,EWR,DFW,187,1372,18,5,2013-05-31T22:00:00Z
2013,12,20,642,611,31,1120,1055,25,B6,1403,N637JB,JFK,SJU,193,1598,6,11,2013-12-20T11:00:00Z
2013,7,13,703,700,3,922,951,-29,B6,23,N709JB,JFK,LAX,293,2475,7,0,2013-07-13T11:00:00Z
2013,11,7,1126,1130,-4,1330,1332,-2,US,707,N194UW,LGA,CLT,103,544,11,30,2013-11-07T16:00:00Z
2013,9,9,1502,1500,2,1755,1819,-24,DL,161,N171DZ,JFK,SEA,319,2422,15,0,2013-09-09T19:00:00Z
2013,4,1,1857,1901,-4,2218,2206,12,UA,1637,N76505,EWR,TPA,152,997,19,1,2013-04-01T23:00:00Z
2013,12,1,1104,1114,-10,1320,1347,-27,UA,405,N494UA,LGA,DEN,228,1620,11,14,2013-12-01T16:00:00Z
2013,5,28,1751,1800,-9,2004,2025,-21,MQ,4413,N722MQ,LGA,XNA,158,1147,18,0,2013-05-28T22:00:00Z
2013,6,3,1157,1100,57,1316,1213,63,US,2171,N708UW,LGA,DCA,54,214,11,0,2013-06-03T15:00:00Z
2013,7,18,753,800,-7,859,904,-5,US,2118,N957UW,LGA,BOS,32,184,8,0,2013-07-18T12:00:00Z
2013,6,4,1621,1622,-1,1728,1735,-7,EV,4299,N13553,EWR,DCA,42,199,16,22,2013-06-04T20:00:00Z
2013,10,27,1407,1310,57,1520,1429,51,EV,3805,N14977,EWR,RIC,54,277,13,10,2013-10-27T17:00:00Z
2013,3,16,1545,1535,10,1838,1843,-5,DL,4,N3754A,JFK,MCO,134,944,15,35,2013-03-16T19:00:00Z
2013,4,19,603,605,-2,849,910,-21,AA,1837,N3BHAA,LGA,MIA,142,1096,6,5,2013-04-19T10:00:00Z
2013,9,10,1858,1905,-7,2044,2101,-17,DL,1473,N322NB,LGA,MEM,132,963,19,5,2013-09-10T23:00:00Z
2013,9,16,1541,1545,-4,1655,1705,-10,AA,256,N3CJAA,JFK,BOS,32,187,15,45,2013-09-16T19:00:00Z
2013,11,28,932,900,32,1100,1042,18,EV,5229,N717EV,LGA,ORF,37,296,9,0,2013-11-28T14:00:00Z
2013,11,18,1154,1200,-6,1302,1314,-12,9E,2902,N915XJ,JFK,BOS,42,187,12,0,2013-11-18T17:00:00Z
2013,7,16,818,802,16,926,930,-4,EV,5463,N720EV,LGA,BNA,97,764,8,2,2013-07-16T12:00:00Z
2013,11,22,1543,1550,-7,1744,1745,-1,9E,2927,N293PQ,JFK,ORD,138,740,15,50,2013-11-22T20:00:00Z
2013,11,6,1335,1340,-5,1715,1715,0,WN,516,N754SW,EWR,PHX,321,2133,13,40,2013-11-06T18:00:00Z
2013,3,5,NA,1430,NA,NA,1554,NA,EV,5968,N16976,LGA,IAD,NA,229,14,30,2013-03-05T19:00:00Z
2013,2,3,843,850,-7,1035,1035,0,MQ,4558,N730MQ,LGA,CLE,66,419,8,50,2013-02-03T13:00:00Z
2013,4,27,1602,1605,-3,1817,1847,-30,DL,539,N390DA,JFK,DEN,222,1626,16,5,2013-04-27T20:00:00Z
2013,1,9,1105,1115,-10,1301,1310,-9,MQ,4485,N723MQ,LGA,CMH,93,479,11,15,2013-01-09T16:00:00Z
2013,8,14,925,929,-4,1227,1214,13,B6,795,N509JB,JFK,AUS,210,1521,9,29,2013-08-14T13:00:00Z
2013,5,15,1636,1629,7,1824,1820,4,EV,4411,N13994,EWR,MEM,140,946,16,29,2013-05-15T20:00:00Z
2013,10,1,1340,1345,-5,1456,1520,-24,MQ,3305,N528MQ,LGA,RDU,60,431,13,45,2013-10-01T17:00:00Z
2013,6,29,814,815,-1,1015,1008,7,US,1053,N165US,EWR,CLT,81,529,8,15,2013-06-29T12:00:00Z
2013,11,12,1904,1910,-6,2227,2210,17,AA,1193,N3KEAA,LGA,DFW,195,1389,19,10,2013-11-13T00:00:00Z
2013,6,20,1202,1200,2,1305,1310,-5,WN,654,N417WN,EWR,MDW,100,711,12,0,2013-06-20T16:00:00Z
2013,10,16,2015,2015,0,2144,2144,0,B6,702,N192JB,JFK,BUF,57,301,20,15,2013-10-17T00:00:00Z
2013,6,22,1449,1455,-6,1741,1804,-23,UA,471,N804UA,EWR,RSW,149,1068,14,55,2013-06-22T18:00:00Z
2013,3,19,1125,1105,20,1259,1240,19,WN,993,N921WN,LGA,MDW,114,725,11,5,2013-03-19T15:00:00Z
2013,9,24,1458,1459,-1,1819,1804,15,B6,325,N637JB,JFK,TPA,150,1005,14,59,2013-09-24T18:00:00Z
2013,12,15,2036,2030,6,2202,2205,-3,WN,3494,N241WN,EWR,MDW,111,711,20,30,2013-12-16T01:00:00Z
2013,6,5,1105,1110,-5,1347,1356,-9,DL,695,N326US,JFK,MCO,134,944,11,10,2013-06-05T15:00:00Z
2013,9,6,2116,2122,-6,2321,2353,-32,EV,4504,N11150,EWR,JAX,108,820,21,22,2013-09-07T01:00:00Z
2013,10,14,1822,1800,22,1939,1920,19,WN,318,N207WN,EWR,MDW,107,711,18,0,2013-10-14T22:00:00Z
2013,9,30,1820,1815,5,1945,2000,-15,WN,1113,N555LV,LGA,STL,117,888,18,15,2013-09-30T22:00:00Z
2013,12,5,NA,1500,NA,NA,1641,NA,UA,1048,NA,LGA,ORD,NA,733,15,0,2013-12-05T20:00:00Z
2013,8,9,1116,1029,47,1356,1310,46,B6,53,N534JB,JFK,PBI,138,1028,10,29,2013-08-09T14:00:00Z
2013,9,20,1625,1630,-5,1756,1825,-29,EV,5461,N371CA,LGA,RDU,66,431,16,30,2013-09-20T20:00:00Z
2013,5,22,1754,1755,-1,2102,2115,-13,DL,1394,N3769L,JFK,PDX,314,2454,17,55,2013-05-22T21:00:00Z
2013,2,14,850,825,25,951,945,6,MQ,4418,N815MQ,JFK,DCA,42,213,8,25,2013-02-14T13:00:00Z
2013,6,24,1035,1040,-5,1146,1159,-13,B6,2602,N294JB,JFK,BUF,55,301,10,40,2013-06-24T14:00:00Z
2013,10,13,744,751,-7,911,933,-22,EV,3810,N21537,EWR,RDU,67,416,7,51,2013-10-13T11:00:00Z
2013,5,24,758,759,-1,956,1020,-24,EV,4991,N716EV,LGA,MCI,147,1107,7,59,2013-05-24T11:00:00Z
2013,10,18,925,915,10,1207,1154,13,EV,5211,N754EV,LGA,SAV,110,722,9,15,2013-10-18T13:00:00Z
2013,11,12,745,745,0,1051,1100,-9,AA,59,N361AA,JFK,SFO,350,2586,7,45,2013-11-12T12:00:00Z
2013,8,17,1055,1100,-5,1352,1356,-4,DL,2445,N996DL,LGA,MCO,139,950,11,0,2013-08-17T15:00:00Z
2013,2,16,1317,1325,-8,1503,1505,-2,MQ,4475,N723MQ,LGA,RDU,82,431,13,25,2013-02-16T18:00:00Z
2013,1,16,1959,2000,-1,2318,2329,-11,VX,415,N632VA,JFK,LAX,359,2475,20,0,2013-01-17T01:00:00Z
2013,4,10,1158,1200,-2,1442,1510,-28,AA,977,N3CBAA,EWR,MIA,144,1085,12,0,2013-04-10T16:00:00Z
2013,12,26,1756,1740,16,1906,1900,6,B6,1407,N323JB,JFK,IAD,54,228,17,40,2013-12-26T22:00:00Z
2013,7,2,700,700,0,930,929,1,DL,1547,N612DL,LGA,ATL,117,762,7,0,2013-07-02T11:00:00Z
2013,1,4,2001,1845,76,2314,2227,47,B6,91,N524JB,JFK,OAK,351,2576,18,45,2013-01-04T23:00:00Z
2013,5,5,915,925,-10,1034,1110,-36,AA,1855,N4WAAA,LGA,STL,116,888,9,25,2013-05-05T13:00:00Z
2013,12,11,1651,1630,21,1937,1915,22,UA,1178,N13113,EWR,IAH,205,1400,16,30,2013-12-11T21:00:00Z
2013,10,18,1527,1529,-2,1644,1649,-5,EV,4580,N15980,EWR,MKE,122,725,15,29,2013-10-18T19:00:00Z
2013,3,24,654,655,-1,1014,1022,-8,DL,1415,N676DL,JFK,SLC,288,1990,6,55,2013-03-24T10:00:00Z
2013,1,3,600,600,0,736,745,-9,AA,301,N3ALAA,LGA,ORD,132,733,6,0,2013-01-03T11:00:00Z
2013,3,8,2308,2000,188,201,2328,153,UA,1645,N16703,EWR,SAT,214,1569,20,0,2013-03-09T01:00:00Z
2013,4,29,2107,2110,-3,2217,2242,-25,EV,5212,N748EV,LGA,RIC,49,292,21,10,2013-04-30T01:00:00Z
2013,8,18,1400,1400,0,1505,1508,-3,US,2150,N956UW,LGA,BOS,36,184,14,0,2013-08-18T18:00:00Z
2013,1,13,1334,1240,54,1526,1445,41,DL,1131,N370NB,LGA,DTW,87,502,12,40,2013-01-13T17:00:00Z
2013,7,5,1544,1545,-1,1733,1746,-13,EV,4576,N16178,EWR,GRR,89,605,15,45,2013-07-05T19:00:00Z
2013,3,15,654,655,-1,814,825,-11,WN,3048,N270WN,LGA,MKE,114,738,6,55,2013-03-15T10:00:00Z
2013,5,17,1544,1540,4,1837,1847,-10,UA,1200,N34222,EWR,SAN,336,2425,15,40,2013-05-17T19:00:00Z
2013,2,21,1632,1635,-3,1937,2001,-24,US,656,N659AW,EWR,PHX,286,2133,16,35,2013-02-21T21:00:00Z
2013,2,27,2126,2044,42,2222,2150,32,EV,4583,N21130,EWR,MHT,35,209,20,44,2013-02-28T01:00:00Z
2013,10,15,639,640,-1,1038,807,NA,EV,4422,N12126,EWR,PIT,NA,319,6,40,2013-10-15T10:00:00Z
2013,4,11,930,929,1,1046,1049,-3,EV,4636,N15574,EWR,DCA,44,199,9,29,2013-04-11T13:00:00Z
2013,8,30,1859,1910,-11,2121,2210,-49,AA,793,N3KTAA,LGA,DFW,172,1389,19,10,2013-08-30T23:00:00Z
2013,3,9,1450,1445,5,1605,1615,-10,WN,2663,N962WN,LGA,MDW,110,725,14,45,2013-03-09T19:00:00Z
2013,6,21,1535,1540,-5,1700,1710,-10,MQ,3622,N542MQ,LGA,BNA,95,764,15,40,2013-06-21T19:00:00Z
2013,7,13,1131,1131,0,1457,1432,25,DL,1875,N301NB,LGA,TPA,151,1010,11,31,2013-07-13T15:00:00Z
2013,10,9,1649,1651,-2,1936,1957,-21,B6,89,N597JB,JFK,SAN,326,2446,16,51,2013-10-09T20:00:00Z
2013,1,19,1333,1335,-2,1618,1633,-15,B6,1161,N552JB,LGA,PBI,147,1035,13,35,2013-01-19T18:00:00Z
2013,4,22,827,801,26,941,917,24,EV,4233,N11544,EWR,BTV,42,266,8,1,2013-04-22T12:00:00Z
2013,2,13,1457,1500,-3,1613,1639,-26,UA,685,N476UA,LGA,ORD,119,733,15,0,2013-02-13T20:00:00Z
2013,3,28,1902,1855,7,2215,2240,-25,VX,29,N633VA,JFK,SFO,354,2586,18,55,2013-03-28T22:00:00Z
2013,10,17,637,640,-3,921,905,16,DL,27,N3730B,JFK,ATL,116,760,6,40,2013-10-17T10:00:00Z
2013,7,22,1710,1705,5,NA,1855,NA,AA,345,N544AA,LGA,ORD,NA,733,17,5,2013-07-22T21:00:00Z
2013,3,7,648,655,-7,904,915,-11,EV,4122,N16919,EWR,SDF,109,642,6,55,2013-03-07T11:00:00Z
2013,3,3,1608,1606,2,1721,1741,-20,UA,1492,N12238,EWR,ORD,109,719,16,6,2013-03-03T21:00:00Z
2013,6,7,825,825,0,1041,1023,18,B6,219,N247JB,JFK,CLT,96,541,8,25,2013-06-07T12:00:00Z
2013,4,3,1900,1905,-5,2059,2114,-15,EV,4153,N19554,EWR,CLT,86,529,19,5,2013-04-03T23:00:00Z
2013,7,15,1413,1420,-7,1607,1620,-13,MQ,3588,N518MQ,LGA,MSP,133,1020,14,20,2013-07-15T18:00:00Z
2013,4,6,2100,2100,0,14,32,-18,UA,1644,N76515,EWR,SFO,359,2565,21,0,2013-04-07T01:00:00Z
2013,6,13,2010,1910,60,2334,2056,158,EV,5038,N712EV,LGA,BHM,118,866,19,10,2013-06-13T23:00:00Z
2013,12,15,1126,1130,-4,1444,1435,9,AA,1623,N3KHAA,EWR,MIA,174,1085,11,30,2013-12-15T16:00:00Z
2013,6,5,928,930,-2,1216,1229,-13,DL,1443,N685DA,JFK,SEA,317,2422,9,30,2013-06-05T13:00:00Z
2013,2,4,1057,945,72,1248,1130,78,AA,319,N4WSAA,LGA,ORD,145,733,9,45,2013-02-04T14:00:00Z
2013,3,11,1630,1629,1,1916,1937,-21,UA,1624,N76288,EWR,FLL,152,1065,16,29,2013-03-11T20:00:00Z
2013,7,1,726,730,-4,1003,1045,-42,VX,183,N849VA,EWR,SFO,316,2565,7,30,2013-07-01T11:00:00Z
2013,1,26,806,757,9,921,916,5,EV,3812,N13908,EWR,BUF,51,282,7,57,2013-01-26T12:00:00Z
2013,7,17,1640,1645,-5,1814,1818,-4,9E,4013,N832AY,JFK,PHL,25,94,16,45,2013-07-17T20:00:00Z
2013,7,20,953,1000,-7,1235,1307,-32,UA,580,N560UA,JFK,SFO,328,2586,10,0,2013-07-20T14:00:00Z
2013,12,13,1820,1637,103,1942,1800,102,YV,3771,N512MJ,LGA,IAD,47,229,16,37,2013-12-13T21:00:00Z
2013,5,30,636,640,-4,758,806,-8,EV,3847,N13914,EWR,PIT,58,319,6,40,2013-05-30T10:00:00Z
2013,7,18,1956,1940,16,2234,2142,52,EV,4361,N16541,EWR,TYS,91,631,19,40,2013-07-18T23:00:00Z
2013,1,25,805,810,-5,1101,1116,-15,DL,1959,N969DL,JFK,MCO,136,944,8,10,2013-01-25T13:00:00Z
2013,7,28,854,855,-1,1147,1205,-18,AA,647,N5FGAA,JFK,MIA,151,1089,8,55,2013-07-28T12:00:00Z
2013,10,27,1700,1645,15,1907,1916,-9,DL,2042,N779NC,EWR,ATL,100,746,16,45,2013-10-27T20:00:00Z
2013,9,9,1718,1730,-12,2006,1950,16,F9,837,N213FR,LGA,DEN,244,1620,17,30,2013-09-09T21:00:00Z
2013,3,25,812,815,-3,1004,1015,-11,US,675,N601AW,EWR,CLT,87,529,8,15,2013-03-25T12:00:00Z
2013,3,6,1630,1620,10,1735,1750,-15,MQ,4622,N523MQ,LGA,BNA,104,764,16,20,2013-03-06T21:00:00Z
2013,1,19,2359,2359,0,437,444,-7,B6,739,N658JB,JFK,PSE,203,1617,23,59,2013-01-20T04:00:00Z
2013,8,13,1935,1915,20,2242,2230,12,AA,21,N328AA,JFK,LAX,324,2475,19,15,2013-08-13T23:00:00Z
2013,9,29,1209,1200,9,1317,1317,0,US,2179,N951UW,LGA,DCA,41,214,12,0,2013-09-29T16:00:00Z
2013,2,18,1245,1216,29,1354,1330,24,EV,4225,N14916,EWR,BUF,53,282,12,16,2013-02-18T17:00:00Z
2013,3,19,1832,1835,-3,1928,1950,-22,MQ,3944,N693MQ,JFK,BWI,39,184,18,35,2013-03-19T22:00:00Z
2013,5,7,635,635,0,747,801,-14,EV,3853,N18557,EWR,PIT,56,319,6,35,2013-05-07T10:00:00Z
2013,12,3,1203,1205,-2,1508,1518,-10,DL,1785,N332NB,LGA,PBI,144,1035,12,5,2013-12-03T17:00:00Z
2013,2,14,1652,1653,-1,2102,2012,50,UA,80,N72405,EWR,MIA,203,1085,16,53,2013-02-14T21:00:00Z
2013,11,26,1522,1523,-1,1644,1658,-14,UA,1571,N16234,EWR,ORD,123,719,15,23,2013-11-26T20:00:00Z
2013,9,4,1255,1259,-4,1519,1533,-14,DL,781,N929DL,LGA,ATL,106,762,12,59,2013-09-04T16:00:00Z
2013,4,30,954,955,-1,1115,1110,5,MQ,4670,N1EAMQ,LGA,BNA,101,764,9,55,2013-04-30T13:00:00Z
2013,1,23,1659,1700,-1,1828,1817,11,US,2183,N725UW,LGA,DCA,47,214,17,0,2013-01-23T22:00:00Z
2013,2,27,1531,1500,31,1720,1653,27,US,720,N187US,EWR,CLT,88,529,15,0,2013-02-27T20:00:00Z
2013,3,15,1426,1429,-3,1635,1654,-19,FL,357,N603AT,LGA,ATL,110,762,14,29,2013-03-15T18:00:00Z
2013,4,23,1103,1110,-7,1258,1252,6,EV,5273,N751EV,LGA,PIT,58,335,11,10,2013-04-23T15:00:00Z
2013,4,27,1118,1120,-2,1320,1345,-25,UA,405,N588UA,LGA,DEN,217,1620,11,20,2013-04-27T15:00:00Z
2013,3,24,859,900,-1,1216,1220,-4,AA,1,N328AA,JFK,LAX,349,2475,9,0,2013-03-24T13:00:00Z
2013,3,2,511,515,-4,742,813,-31,UA,541,N407UA,EWR,IAH,189,1400,5,15,2013-03-02T10:00:00Z
2013,6,30,846,853,-7,1114,1125,-11,EV,5815,N12996,EWR,JAX,124,820,8,53,2013-06-30T12:00:00Z
2013,4,5,840,840,0,1134,1150,-16,UA,443,N557UA,JFK,LAX,331,2475,8,40,2013-04-05T12:00:00Z
2013,4,22,NA,1610,NA,NA,1744,NA,9E,3359,NA,JFK,BOS,NA,187,16,10,2013-04-22T20:00:00Z
2013,3,6,1030,1030,0,1356,1410,-14,VX,23,N847VA,JFK,SFO,363,2586,10,30,2013-03-06T15:00:00Z
2013,6,22,2046,2051,-5,2317,2358,-41,B6,165,N655JB,JFK,PDX,315,2454,20,51,2013-06-23T00:00:00Z
2013,3,13,924,929,-5,1051,1044,7,EV,4636,N13566,EWR,DCA,47,199,9,29,2013-03-13T13:00:00Z
2013,4,29,1218,1225,-7,1338,1405,-27,AA,329,N591AA,LGA,ORD,108,733,12,25,2013-04-29T16:00:00Z
2013,9,14,1540,1540,0,1713,1714,-1,UA,685,N810UA,LGA,ORD,108,733,15,40,2013-09-14T19:00:00Z
2013,7,8,2128,2108,20,4,2359,5,UA,301,N811UA,EWR,PBI,127,1023,21,8,2013-07-09T01:00:00Z
2013,3,20,1501,1505,-4,1801,1820,-19,AA,759,N3FLAA,LGA,DFW,199,1389,15,5,2013-03-20T19:00:00Z
2013,12,13,1544,1510,34,1904,1845,19,AA,145,N5FKAA,JFK,MIA,159,1089,15,10,2013-12-13T20:00:00Z
2013,10,31,758,800,-2,1101,1111,-10,B6,1511,N705JB,EWR,RSW,143,1068,8,0,2013-10-31T12:00:00Z
2013,12,5,1855,1825,30,2132,2051,41,9E,2923,N919XJ,JFK,MSP,176,1029,18,25,2013-12-05T23:00:00Z
2013,2,26,1057,1100,-3,1248,1300,-12,WN,366,N718SW,LGA,STL,137,888,11,0,2013-02-26T16:00:00Z
2013,10,24,2059,2059,0,54,58,-4,DL,347,N3747D,JFK,SJU,199,1598,20,59,2013-10-25T00:00:00Z
2013,12,17,1320,1300,20,1643,1540,63,DL,781,N931DL,LGA,ATL,126,762,13,0,2013-12-17T18:00:00Z
2013,5,29,1953,1955,-2,2109,2108,1,EV,4312,N15572,EWR,DCA,54,199,19,55,2013-05-29T23:00:00Z
2013,10,17,911,915,-4,1127,1154,-27,EV,5211,N761ND,LGA,SAV,101,722,9,15,2013-10-17T13:00:00Z
2013,9,12,1431,1433,-2,1614,1607,7,UA,667,N822UA,EWR,CLE,75,404,14,33,2013-09-12T18:00:00Z
2013,5,30,1023,1030,-7,1230,1243,-13,DL,2343,N309DE,EWR,ATL,108,746,10,30,2013-05-30T14:00:00Z
2013,11,13,1209,1215,-6,1433,1440,-7,MQ,3670,N525MQ,LGA,ATL,94,762,12,15,2013-11-13T17:00:00Z
2013,12,8,1843,1830,13,2233,2052,101,9E,2954,N830AY,JFK,CHS,109,636,18,30,2013-12-08T23:00:00Z
2013,5,30,1200,1200,0,1256,1313,-17,B6,1303,N247JB,JFK,IAD,41,228,12,0,2013-05-30T16:00:00Z
2013,8,28,1732,1600,92,1837,1723,74,US,2187,N762US,LGA,DCA,46,214,16,0,2013-08-28T20:00:00Z
2013,10,4,1617,1625,-8,1814,1831,-17,DL,2231,N323US,LGA,DTW,81,502,16,25,2013-10-04T20:00:00Z
2013,4,30,1804,1730,34,2045,2023,22,B6,547,N595JB,EWR,PBI,133,1023,17,30,2013-04-30T21:00:00Z
2013,11,27,839,803,36,1109,1106,3,UA,450,N840UA,EWR,DFW,193,1372,8,3,2013-11-27T13:00:00Z
2013,3,18,1258,1303,-5,1556,1610,-14,UA,617,N427UA,EWR,DFW,210,1372,13,3,2013-03-18T17:00:00Z
2013,2,4,1457,1357,60,1657,1556,61,EV,4370,N18556,EWR,CHS,104,628,13,57,2013-02-04T18:00:00Z
2013,5,25,1426,1420,6,1705,1700,5,UA,1161,N26215,EWR,IAH,197,1400,14,20,2013-05-25T18:00:00Z
2013,1,29,633,636,-3,910,945,-35,UA,1701,N76508,EWR,FLL,141,1065,6,36,2013-01-29T11:00:00Z
2013,7,5,1436,1440,-4,1637,1647,-10,B6,575,N274JB,JFK,MSY,156,1182,14,40,2013-07-05T18:00:00Z
2013,7,23,1728,1445,163,1947,1642,185,9E,3318,N602LR,JFK,BUF,51,301,14,45,2013-07-23T18:00:00Z
2013,7,18,2033,1906,87,2150,2032,78,UA,1142,N23707,EWR,BOS,40,200,19,6,2013-07-18T23:00:00Z
2013,10,1,2050,2100,-10,2143,2211,-28,US,2164,N953UW,LGA,BOS,39,184,21,0,2013-10-02T01:00:00Z
2013,7,11,2234,2052,102,22,2258,84,EV,4536,N18114,EWR,CVG,87,569,20,52,2013-07-12T00:00:00Z
2013,8,14,1530,1530,0,1917,1855,22,AA,85,N387AA,JFK,SFO,352,2586,15,30,2013-08-14T19:00:00Z
2013,9,12,636,641,-5,744,810,-26,UA,1262,N78509,EWR,ORD,113,719,6,41,2013-09-12T10:00:00Z
2013,3,7,1731,1701,30,2024,2010,14,UA,80,N76265,EWR,MIA,151,1085,17,1,2013-03-07T22:00:00Z
2013,7,26,1130,1133,-3,1447,1451,-4,UA,1684,N33264,EWR,SFO,348,2565,11,33,2013-07-26T15:00:00Z
2013,7,14,1902,1900,2,2141,2216,-35,DL,1643,N713TW,JFK,SEA,311,2422,19,0,2013-07-14T23:00:00Z
2013,5,8,2136,1855,161,44,2220,144,VX,169,N522VA,EWR,LAX,321,2454,18,55,2013-05-08T22:00:00Z
2013,9,25,1714,1717,-3,1943,2026,-43,UA,256,N487UA,EWR,PDX,307,2434,17,17,2013-09-25T21:00:00Z
